# id|name|longitude|latitude|region|grade|source
# Grade C = coverage only. Never use these rows for signal-state/countdown estimation.
# Data: © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
C-NTPC-OSM-1749811595|承天路　中央路三段|121.4357153|24.9662339|NTPC|C|OSM
C-NTPC-OSM-3024721893|安和路一段　安民街78巷|121.5176202|24.9662719|NTPC|C|OSM
C-NTPC-OSM-1872792677|吉安街　祥和路|121.5154052|24.9662816|NTPC|C|OSM
C-NTPC-OSM-1224128319|中興路一段　前方號誌|121.5443956|24.9665973|NTPC|C|OSM
C-NTPC-OSM-6170105793|中央路三段　前方號誌|121.4358111|24.9666117|NTPC|C|OSM
C-NTPC-OSM-9271467318|鶯桃路　永和街|121.3314397|24.9668041|NTPC|C|OSM
C-NTPC-OSM-3389301249|安和路二段　安和路一段|121.5178434|24.9669789|NTPC|C|OSM
C-NTPC-OSM-2084452819|中央路三段76巷　中央路三段|121.4364672|24.9670208|NTPC|C|OSM
C-NTPC-OSM-1140261282|永和街　前方號誌|121.3320914|24.9671292|NTPC|C|OSM
C-NTPC-OSM-2453935629|大新街7巷　中興路一段|121.5448381|24.9673574|NTPC|C|OSM
C-NTPC-OSM-1224128149|北新路一段　中華路|121.5414345|24.9675289|NTPC|C|OSM
C-NTPC-OSM-9275198538|福德一路　鶯桃路|121.3308402|24.9675708|NTPC|C|OSM
C-NTPC-OSM-325811039|中山路三段　前方號誌|121.3849297|24.9676264|NTPC|C|OSM
C-NTPC-OSM-1873139321|安民街　碧安街|121.5166477|24.9677830|NTPC|C|OSM
C-NTPC-OSM-2688105718|永和街　鳳七路|121.3329736|24.9677839|NTPC|C|OSM
C-NTPC-OSM-2383857979|館前路　新鶯堤外道|121.3912775|24.9678330|NTPC|C|OSM
C-NTPC-OSM-9275146093|鶯歌路　鶯桃路|121.3304430|24.9680428|NTPC|C|OSM
C-NTPC-OSM-1404155001|中華路二段　中央路三段|121.4377931|24.9682153|NTPC|C|OSM
C-NTPC-OSM-2443290886|五峰路　中興路一段|121.5454676|24.9684432|NTPC|C|OSM
C-NTPC-OSM-2173626873|八德街　館前路|121.3910405|24.9684935|NTPC|C|OSM
C-NTPC-OSM-1820997036|金城路一段　中央路三段|121.4384508|24.9686905|NTPC|C|OSM
C-NTPC-OSM-1810763633|中華路　中華路83巷 (往美河市)|121.5394262|24.9687079|NTPC|C|OSM
C-NTPC-OSM-1470557505|安和路二段　安平路|121.5184280|24.9688102|NTPC|C|OSM
C-NTPC-OSM-1224128419|北新路一段　北新路一段96巷|121.5419445|24.9690047|NTPC|C|OSM
C-NTPC-OSM-2688105676|鳳七路　鶯歌路|121.3319464|24.9690377|NTPC|C|OSM
C-NTPC-OSM-1873139349|安民街　安民街133巷|121.5164367|24.9691503|NTPC|C|OSM
C-NTPC-OSM-2053763791|八德街　環漢路五段|121.3966336|24.9691865|NTPC|C|OSM
C-NTPC-OSM-1140261278|永和街　鳳鳴路|121.3346172|24.9692036|NTPC|C|OSM
C-NTPC-OSM-1224128158|中正路　中興路一段|121.5459464|24.9692523|NTPC|C|OSM
C-NTPC-OSM-1872956990|溪洲路　安業街|121.5265773|24.9692802|NTPC|C|OSM
C-NTPC-OSM-2167170053|環漢路五段　柑園二橋|121.4046377|24.9693100|NTPC|C|OSM
C-NTPC-OSM-1140261694|鶯桃路　鶯桃路658巷|121.3289306|24.9693351|NTPC|C|OSM
C-NTPC-OSM-1470433641|金城路一段　忠義路|121.4405013|24.9693672|NTPC|C|OSM
C-NTPC-OSM-1872680445|安興路　祥和路|121.5154389|24.9694325|NTPC|C|OSM
C-NTPC-OSM-1408111687|千歲路　金城路一段|121.4410611|24.9695915|NTPC|C|OSM
C-NTPC-OSM-2171641380|大安路　員安路|121.4338762|24.9698789|NTPC|C|OSM
C-NTPC-OSM-3412211213|中華路二段　中華路二段200巷|121.4375957|24.9699245|NTPC|C|OSM
C-NTPC-OSM-9187627243|新鶯堤外道　鹿角溪越堤道|121.4137550|24.9699455|NTPC|C|OSM
C-NTPC-OSM-2085383237|佳園路一段　佳園路一段75巷|121.3932365|24.9700222|NTPC|C|OSM
C-NTPC-OSM-2430994466|育德街　佳德路|121.3906551|24.9700390|NTPC|C|OSM
C-NTPC-OSM-1223963202|中正路　中正路65巷|121.5442969|24.9700483|NTPC|C|OSM
C-NTPC-OSM-2688105666|鶯歌路　鳳鳴路|121.3339126|24.9701516|NTPC|C|OSM
C-NTPC-OSM-2581997944|八德街　前方號誌|121.4046647|24.9701996|NTPC|C|OSM
C-NTPC-OSM-325810958|中山路三段　信和街|121.3891899|24.9702183|NTPC|C|OSM
C-NTPC-OSM-2053763747|環漢路五段　鹿角溪越堤道|121.4119428|24.9702408|NTPC|C|OSM
C-NTPC-OSM-2688105683|龍五路　鳳七路|121.3308729|24.9703456|NTPC|C|OSM
C-NTPC-OSM-3887115423|八德街　中佳路|121.3974074|24.9703792|NTPC|C|OSM
C-NTPC-OSM-13851809153|安和路二段　安和路二段117巷|121.5188678|24.9703796|NTPC|C|OSM
C-NTPC-OSM-1223127404|三民路　中華路|121.5381895|24.9704873|NTPC|C|OSM
C-NTPC-OSM-2085383330|佳園路一段　佳園路一段41巷|121.3930125|24.9707068|NTPC|C|OSM
C-NTPC-OSM-1408111707|中央路三段　中央路二段|121.4396216|24.9707115|NTPC|C|OSM
C-NTPC-OSM-1224128126|中正路　北新路一段|121.5425814|24.9708552|NTPC|C|OSM
C-NTPC-OSM-7487809665|中山路三段　佳德路|121.3904267|24.9710092|NTPC|C|OSM
C-NTPC-OSM-12088452895|新鶯堤外道　前方號誌|121.4160277|24.9710338|NTPC|C|OSM
C-NTPC-OSM-2527472016|永和二街　鶯歌路|121.3354186|24.9710836|NTPC|C|OSM
C-NTPC-OSM-2720457727|亞洲路　大安路|121.4331984|24.9711156|NTPC|C|OSM
C-NTPC-OSM-3890706197|環河路　前方號誌|121.5309678|24.9711196|NTPC|C|OSM
C-NTPC-OSM-2084452873|自強街　前方號誌|121.4317423|24.9712087|NTPC|C|OSM
C-NTPC-OSM-2688105669|龍五路　鳳鳴路|121.3329130|24.9714598|NTPC|C|OSM
C-NTPC-OSM-1748267065|中興路二段　新店交流道|121.5471489|24.9714744|NTPC|C|OSM
C-NTPC-OSM-2688105706|鳳七路　龍三路|121.3297920|24.9716913|NTPC|C|OSM
C-NTPC-OSM-9775314383|中正路　中正路149巷|121.5415308|24.9716987|NTPC|C|OSM
C-NTPC-OSM-13851809152|安和路二段　前方號誌|121.5194218|24.9717346|NTPC|C|OSM
C-NTPC-OSM-3314195258|中華路二段　中央路二段394巷|121.4375057|24.9717684|NTPC|C|OSM
C-NTPC-OSM-2688105691|鳳三路　龍七路|121.3347611|24.9717728|NTPC|C|OSM
C-NTPC-OSM-2171643454|亞洲路11巷　員安路|121.4347761|24.9718738|NTPC|C|OSM
C-NTPC-OSM-1224128153|中興路二段　新店交流道|121.5474784|24.9718740|NTPC|C|OSM
C-NTPC-OSM-1223577151|環河路　中央路|121.5290236|24.9720695|NTPC|C|OSM
C-NTPC-OSM-2006623620|鶯桃路二段　鳳吉四街|121.3259481|24.9721294|NTPC|C|OSM
C-NTPC-OSM-2173585679|中山路三段　佳園路一段|121.3928269|24.9721635|NTPC|C|OSM
C-NTPC-OSM-1223127515|三民路　三民路117巷|121.5350430|24.9721928|NTPC|C|OSM
C-NTPC-OSM-4425655779|鶯歌路　鳳一路|121.3368715|24.9722210|NTPC|C|OSM
C-NTPC-OSM-1408111716|金城路一段　和平路|121.4435773|24.9722291|NTPC|C|OSM
C-NTPC-OSM-412087086|亞洲路　亞洲路11巷|121.4342779|24.9722919|NTPC|C|OSM
C-NTPC-OSM-2085383369|地政街　中山路三段|121.3935076|24.9723086|NTPC|C|OSM
C-NTPC-OSM-2688105693|龍五路　鳳三路|121.3342017|24.9724131|NTPC|C|OSM
C-NTPC-OSM-3314198468|中華路二段　中央路二段390巷|121.4375044|24.9724598|NTPC|C|OSM
C-NTPC-OSM-1138427019|大湖路　大湖路530巷|121.3372547|24.9725711|NTPC|C|OSM
C-NTPC-OSM-2261326836|擺接堡路　機車堤外便道|121.4320329|24.9726852|NTPC|C|OSM
C-NTPC-OSM-2053763741|環漢路五段　新鶯堤外道|121.4194161|24.9728027|NTPC|C|OSM
C-NTPC-OSM-1223127348|中正路　三民路|121.5399933|24.9728130|NTPC|C|OSM
C-NTPC-OSM-2688105692|鳳一路　龍七路|121.3361174|24.9728526|NTPC|C|OSM
C-NTPC-OSM-1138427068|大湖路　中湖街|121.3461245|24.9729087|NTPC|C|OSM
C-NTPC-OSM-2688105708|鳳鳴路　龍三路|121.3316038|24.9729571|NTPC|C|OSM
C-NTPC-OSM-2171643461|亞洲路　員安路|121.4350691|24.9730702|NTPC|C|OSM
C-NTPC-OSM-1989797184|鶯桃路二段　鳳吉一街|121.3249224|24.9730770|NTPC|C|OSM
C-NTPC-OSM-1060552442|建國路　中正路|121.5396025|24.9730822|NTPC|C|OSM
C-NTPC-OSM-1223127597|三民路　福園街|121.5339781|24.9731515|NTPC|C|OSM
C-NTPC-OSM-1223127608|中央路　中央三街|121.5298591|24.9732043|NTPC|C|OSM
C-NTPC-OSM-1138426962|大湖路　中陽街|121.3451170|24.9733689|NTPC|C|OSM
C-NTPC-OSM-338639993|寶橋路　北新路一段|121.5429325|24.9734192|NTPC|C|OSM
C-NTPC-OSM-2852909513|中華路二段　慶樂街|121.4377669|24.9734749|NTPC|C|OSM
C-NTPC-OSM-2167087748|太平路　八德街|121.4182350|24.9735138|NTPC|C|OSM
C-NTPC-OSM-5181714242|新北市　前方號誌|121.3973298|24.9735343|NTPC|C|OSM
C-NTPC-OSM-3326707156|金城路一段　金城路一段88巷|121.4447733|24.9735365|NTPC|C|OSM
C-NTPC-OSM-10231313430|寶興路　寶高便道|121.5491916|24.9735668|NTPC|C|OSM
C-NTPC-OSM-2688105680|鳳七路　鳳福路|121.3282132|24.9736717|NTPC|C|OSM
C-NTPC-OSM-1274348280|安和路二段　安利街|121.5196595|24.9736836|NTPC|C|OSM
C-NTPC-OSM-10231313418|寶高便道　前方號誌|121.5485201|24.9737034|NTPC|C|OSM
C-NTPC-OSM-2530412247|中正路　中正路263巷|121.5386710|24.9737237|NTPC|C|OSM
C-NTPC-OSM-3329792538|青雲路　青雲路483巷|121.4587304|24.9737276|NTPC|C|OSM
C-NTPC-OSM-1223127289|中央路　中央五街|121.5303386|24.9738731|NTPC|C|OSM
C-NTPC-OSM-2688105710|鳳三路　龍三路|121.3328818|24.9739013|NTPC|C|OSM
C-NTPC-OSM-2152803639|東豐街　八德街|121.4189898|24.9739892|NTPC|C|OSM
C-NTPC-OSM-10231261909|寶高便道　前方號誌|121.5523999|24.9740202|NTPC|C|OSM
C-NTPC-OSM-1411249571|中央路二段278巷　中央路二段|121.4410391|24.9740474|NTPC|C|OSM
C-NTPC-OSM-4741162030|中山路三段　中佳路|121.3987876|24.9741626|NTPC|C|OSM
C-NTPC-OSM-13895483384|安和路二段　安和路二段169巷|121.5186880|24.9744610|NTPC|C|OSM
C-NTPC-OSM-9589421141|寶橋路　前方號誌|121.5446158|24.9745021|NTPC|C|OSM
C-NTPC-OSM-2443290862|中正路　平等街|121.5372339|24.9746220|NTPC|C|OSM
C-NTPC-OSM-1408111740|金城路一段　學府路二段|121.4458917|24.9746625|NTPC|C|OSM
C-NTPC-OSM-3884795812|中湖街　中陽街|121.3491895|24.9747230|NTPC|C|OSM
C-NTPC-OSM-2688105670|鳳鳴路　鳳福路|121.3300089|24.9747502|NTPC|C|OSM
C-NTPC-OSM-1420707343|中山路三段　新興街|121.4000375|24.9747575|NTPC|C|OSM
C-NTPC-OSM-4749954947|寶橋路　前方號誌|121.5449820|24.9747580|NTPC|C|OSM
C-NTPC-OSM-315536129|中央路二段　光明街|121.4420065|24.9749064|NTPC|C|OSM
C-NTPC-OSM-13897207233|安民街　安和路二段205巷|121.5172311|24.9749684|NTPC|C|OSM
C-NTPC-OSM-4639720640|中央路　中央路95巷|121.5312172|24.9750986|NTPC|C|OSM
C-NTPC-OSM-1224155128|建國路　建安街|121.5405644|24.9752114|NTPC|C|OSM
C-NTPC-OSM-13897207214|安和路二段205巷　安和路二段|121.5179226|24.9752494|NTPC|C|OSM
C-NTPC-OSM-1224155143|中正路　中正路329巷|121.5361422|24.9752923|NTPC|C|OSM
C-NTPC-OSM-412087089|亞洲路　城林路|121.4370311|24.9753807|NTPC|C|OSM
C-NTPC-OSM-1224155380|寶橋路78巷　寶橋路|121.5461617|24.9755014|NTPC|C|OSM
C-NTPC-OSM-1814014261|國際一路　大湖路|121.3338407|24.9755252|NTPC|C|OSM
C-NTPC-OSM-3220144392|中正路　中正路67巷|121.4445609|24.9755421|NTPC|C|OSM
C-NTPC-OSM-2688105717|鳳三路　鳳福路|121.3313443|24.9755523|NTPC|C|OSM
C-NTPC-OSM-2167161056|中山路三段　前方號誌|121.4017798|24.9756745|NTPC|C|OSM
C-NTPC-OSM-1411249579|中正路　金城路一段|121.4469572|24.9756852|NTPC|C|OSM
C-NTPC-OSM-1274376623|中正路　學府路二段|121.4453193|24.9757350|NTPC|C|OSM
C-NTPC-OSM-1223127477|中正路　三民路|121.5354325|24.9758556|NTPC|C|OSM
C-NTPC-OSM-10231313447|寶高路　前方號誌|121.5551624|24.9760764|NTPC|C|OSM
C-NTPC-OSM-1872957118|安利街　安業街|121.5190335|24.9761272|NTPC|C|OSM
C-NTPC-OSM-1224155102|寶橋路　中興路二段|121.5471443|24.9761322|NTPC|C|OSM
C-NTPC-OSM-2553813167|央北一路　斯馨路|121.5295845|24.9761413|NTPC|C|OSM
C-NTPC-OSM-13897207277|安和路二段　安和路二段229巷|121.5171703|24.9761759|NTPC|C|OSM
C-NTPC-OSM-2688105699|鳳一路　鳳福路|121.3324015|24.9761872|NTPC|C|OSM
C-NTPC-OSM-1223127432|中央路　央北二路|121.5320621|24.9762770|NTPC|C|OSM
C-NTPC-OSM-3051677648|中山路二段　味王街|121.4027304|24.9763276|NTPC|C|OSM
C-NTPC-OSM-2465505574|北新路二段　明德路|121.5428957|24.9764678|NTPC|C|OSM
C-NTPC-OSM-2463164187|建國路　建興街|121.5405412|24.9765263|NTPC|C|OSM
C-NTPC-OSM-1274376730|學府路二段　學士路|121.4451555|24.9765625|NTPC|C|OSM
C-NTPC-OSM-1224155084|民族路　民族路160巷|121.5375784|24.9766995|NTPC|C|OSM
C-NTPC-OSM-2167099770|四維路　環漢路五段|121.4253852|24.9768018|NTPC|C|OSM
C-NTPC-OSM-315536136|中央路二段　中央路二段149巷|121.4419985|24.9768086|NTPC|C|OSM
C-NTPC-OSM-13878238057|安和路二段　安興路95巷|121.5167907|24.9769676|NTPC|C|OSM
C-NTPC-OSM-1274376388|明德路一段　青雲路|121.4589030|24.9770368|NTPC|C|OSM
C-NTPC-OSM-3612961089|寶橋路　寶宏路|121.5489641|24.9772648|NTPC|C|OSM
C-NTPC-OSM-2882947845|明德路一段　明德路一段240巷|121.4601674|24.9772915|NTPC|C|OSM
C-NTPC-OSM-2930047807|斯馨路　央北二路|121.5304628|24.9773354|NTPC|C|OSM
C-NTPC-OSM-5119046817|青和街　明德路一段|121.4576697|24.9774050|NTPC|C|OSM
C-NTPC-OSM-3219820486|學府路二段　員林街71巷|121.4449901|24.9774299|NTPC|C|OSM
C-NTPC-OSM-3645921574|民族路　建興街|121.5383645|24.9774335|NTPC|C|OSM
C-NTPC-OSM-1872793001|祥和路　安興路95巷|121.5151201|24.9774964|NTPC|C|OSM
C-NTPC-OSM-1637693525|央北一路　啟文路|121.5273086|24.9775007|NTPC|C|OSM
C-NTPC-OSM-1224155410|北新路二段　明德路26巷|121.5427772|24.9777394|NTPC|C|OSM
C-NTPC-OSM-2152803848|東順街　東興街|121.4105755|24.9777416|NTPC|C|OSM
C-NTPC-OSM-13878238099|安業街　安和路二段|121.5166971|24.9777471|NTPC|C|OSM
C-NTPC-OSM-1873952396|環河路　溪園路|121.5235455|24.9777825|NTPC|C|OSM
C-NTPC-OSM-303021478|金城路二段　前方號誌|121.4500631|24.9779706|NTPC|C|OSM
C-NTPC-OSM-1420707353|國凱街　太平路150巷|121.4185414|24.9780224|NTPC|C|OSM
C-NTPC-OSM-2152803870|福順街　太順街|121.4161776|24.9780310|NTPC|C|OSM
C-NTPC-OSM-2387184125|中央路二段61巷　學府路二段|121.4449509|24.9780381|NTPC|C|OSM
C-NTPC-OSM-1138427007|大湖路　鳳一路|121.3310982|24.9780582|NTPC|C|OSM
C-NTPC-OSM-4292181000|青隆街　明德路一段|121.4551596|24.9780785|NTPC|C|OSM
C-NTPC-OSM-4639723394|合記街　啟文路|121.5277951|24.9780918|NTPC|C|OSM
C-NTPC-OSM-2021274272|環漢路四段　水源街|121.4271330|24.9781424|NTPC|C|OSM
C-NTPC-OSM-4412984035|安業街　安和路二段|121.5164784|24.9781967|NTPC|C|OSM
C-NTPC-OSM-2171585629|新洲路　擺接堡路|121.4372571|24.9782016|NTPC|C|OSM
C-NTPC-OSM-1224155148|建國路　民族路|121.5394826|24.9782440|NTPC|C|OSM
C-NTPC-OSM-1404155007|中央路二段　員林街|121.4422431|24.9782617|NTPC|C|OSM
C-NTPC-OSM-338639990|寶橋路　寶高路|121.5505261|24.9782637|NTPC|C|OSM
C-NTPC-OSM-1274376637|明德路一段　仁愛路|121.4627270|24.9783043|NTPC|C|OSM
C-NTPC-OSM-5119045518|學海街　龍山一街|121.4468676|24.9783633|NTPC|C|OSM
C-NTPC-OSM-7805178754|八德街　八德街215巷|121.4216361|24.9785074|NTPC|C|OSM
C-NTPC-OSM-4292180486|青仁路　青雲路|121.4589916|24.9785387|NTPC|C|OSM
C-NTPC-OSM-1637693526|央北二路　啟文路|121.5283447|24.9787278|NTPC|C|OSM
C-NTPC-OSM-420238538|中正路　中央路|121.5340018|24.9787953|NTPC|C|OSM
C-NTPC-OSM-2929992160|中山路　溪園路|121.5244802|24.9788079|NTPC|C|OSM
C-NTPC-OSM-2218996564|民族路　明德路|121.5416965|24.9788141|NTPC|C|OSM
C-NTPC-OSM-1223127343|中央路　十四張路|121.5335174|24.9788187|NTPC|C|OSM
C-NTPC-OSM-2387184124|中央路二段61巷　中央路二段80巷|121.4424343|24.9788858|NTPC|C|OSM
C-NTPC-OSM-1224155118|民族路　北新路三段|121.5424307|24.9788893|NTPC|C|OSM
C-NTPC-OSM-2426173418|中山路二段　中山路二段151巷|121.4063015|24.9789175|NTPC|C|OSM
C-NTPC-OSM-5119045519|學府路二段　龍山一街|121.4464032|24.9790154|NTPC|C|OSM
C-NTPC-OSM-4292180485|青仁路　青隆街|121.4559703|24.9790283|NTPC|C|OSM
C-NTPC-OSM-1224155043|中興路三段　寶中路|121.5450121|24.9790649|NTPC|C|OSM
C-NTPC-OSM-3217507673|金城路二段46巷　金城路二段|121.4514547|24.9790894|NTPC|C|OSM
C-NTPC-OSM-4407874045|環漢路四段　前方號誌|121.4281989|24.9791192|NTPC|C|OSM
C-NTPC-OSM-1224155386|建國路　大豐路|121.5386296|24.9791881|NTPC|C|OSM
C-NTPC-OSM-2929992159|央北一路　中山路|121.5248822|24.9791929|NTPC|C|OSM
C-NTPC-OSM-1274376784|明德路一段　前方號誌|121.4534145|24.9792078|NTPC|C|OSM
C-NTPC-OSM-1274348276|挖仔橋　中安大橋出口匝道|121.5167476|24.9793429|NTPC|C|OSM
C-NTPC-OSM-4639720686|十四張路　斯馨路|121.5319713|24.9793480|NTPC|C|OSM
C-NTPC-OSM-334528543|員福街　中華路二段|121.4397326|24.9794696|NTPC|C|OSM
C-NTPC-OSM-1224155017|中興路三段　寶強路|121.5447358|24.9794876|NTPC|C|OSM
C-NTPC-OSM-317421279|寶橋路　寶橋路237巷|121.5524652|24.9794910|NTPC|C|OSM
C-NTPC-OSM-1420707359|國凱街　四維路|121.4216016|24.9794996|NTPC|C|OSM
C-NTPC-OSM-1274376082|學府路二段　中央路一段365巷|121.4472498|24.9795808|NTPC|C|OSM
C-NTPC-OSM-1274376277|金城路二段　明德路一段|121.4526273|24.9799390|NTPC|C|OSM
C-NTPC-OSM-334528524|擺接堡路　員福街|121.4382585|24.9801274|NTPC|C|OSM
C-NTPC-OSM-1274376079|明德路一段　國際路|121.4650640|24.9801622|NTPC|C|OSM
C-NTPC-OSM-2152803680|東興街　中山路二段|121.4089163|24.9801977|NTPC|C|OSM
C-NTPC-OSM-413467766|中華路　東華街|121.4159312|24.9802001|NTPC|C|OSM
C-NTPC-OSM-5512768623|東和街　東佳路|121.4052967|24.9802426|NTPC|C|OSM
C-NTPC-OSM-2724838440|福順街　中華路|121.4149996|24.9802563|NTPC|C|OSM
C-NTPC-OSM-2794790768|水源街　前方號誌|121.4258460|24.9802802|NTPC|C|OSM
C-NTPC-OSM-2724838441|中華路　東陽街|121.4137600|24.9803364|NTPC|C|OSM
C-NTPC-OSM-2930047815|央北二路　中山路|121.5258872|24.9803377|NTPC|C|OSM
C-NTPC-OSM-2167120388|八德街　太順街|121.4206752|24.9804390|NTPC|C|OSM
C-NTPC-OSM-2152803738|中華路379巷　中華路|121.4121469|24.9804753|NTPC|C|OSM
C-NTPC-OSM-1224155297|中興路三段　文化路|121.5443376|24.9804856|NTPC|C|OSM
C-NTPC-OSM-1637693527|十四張路　啟文路|121.5298834|24.9805030|NTPC|C|OSM
C-NTPC-OSM-1420707361|太元街　中華路|121.4178750|24.9805645|NTPC|C|OSM
C-NTPC-OSM-3365328799|北新路三段　大豐路|121.5419012|24.9805828|NTPC|C|OSM
C-NTPC-OSM-346117484|中山路二段　中華路|121.4104525|24.9806063|NTPC|C|OSM
C-NTPC-OSM-1224155013|寶中路　寶元路二段|121.5477250|24.9806240|NTPC|C|OSM
C-NTPC-OSM-2852909562|中央路二段　中央路二段14巷|121.4429900|24.9807730|NTPC|C|OSM
C-NTPC-OSM-2077861162|忠孝街　國凱街|121.4244234|24.9808810|NTPC|C|OSM
C-NTPC-OSM-3981144157|學府路二段　龍山二街|121.4484985|24.9808955|NTPC|C|OSM
C-NTPC-OSM-1554148947|學士路　明德路二段|121.4515407|24.9809917|NTPC|C|OSM
C-NTPC-OSM-3750234238|二十張路　建國路|121.5377016|24.9810349|NTPC|C|OSM
C-NTPC-OSM-1637693549|十四張路　民生路|121.5288929|24.9811120|NTPC|C|OSM
C-NTPC-OSM-1420707364|中華路　太平路|121.4190816|24.9811541|NTPC|C|OSM
C-NTPC-OSM-1470433666|清水路　青雲路|121.4590576|24.9814731|NTPC|C|OSM
C-NTPC-OSM-2617061954|溪城路　金門街369巷|121.4281483|24.9815096|NTPC|C|OSM
C-NTPC-OSM-11386811133|環漢路四段　城林橋環漢路替代道路|121.4307360|24.9815103|NTPC|C|OSM
C-NTPC-OSM-3088541923|中華路　八德街|121.4199667|24.9815654|NTPC|C|OSM
C-NTPC-OSM-1668461100|清水路　裕民路|121.4559060|24.9816152|NTPC|C|OSM
C-NTPC-OSM-6914895692|莊園街　前方號誌|121.4473140|24.9816241|NTPC|C|OSM
C-NTPC-OSM-2167372552|水源街　水源街32巷|121.4255716|24.9816313|NTPC|C|OSM
C-NTPC-OSM-2852909574|中央路一段318巷　中央路一段|121.4432671|24.9817234|NTPC|C|OSM
C-NTPC-OSM-2137955738|中興路三段205巷　中興路三段|121.5438557|24.9817396|NTPC|C|OSM
C-NTPC-OSM-2085383382|東華街　東榮街|121.4149049|24.9819797|NTPC|C|OSM
C-NTPC-OSM-1274376363|金城路二段　裕民路|121.4553395|24.9821831|NTPC|C|OSM
C-NTPC-OSM-2077861166|中華路　中華路12巷|121.4214574|24.9823198|NTPC|C|OSM
C-NTPC-OSM-2473231690|清水路　立仁街|121.4608993|24.9823368|NTPC|C|OSM
C-NTPC-OSM-6914895694|莊園街　前方號誌|121.4447370|24.9823391|NTPC|C|OSM
C-NTPC-OSM-1554148943|明德路二段　學府路二段|121.4495826|24.9824277|NTPC|C|OSM
C-NTPC-OSM-325810656|鎮前街　中山路二段|121.4125670|24.9824589|NTPC|C|OSM
C-NTPC-OSM-2152803683|東榮街88巷　東榮街91巷|121.4160592|24.9825677|NTPC|C|OSM
C-NTPC-OSM-1420707368|八德街　太平路|121.4190903|24.9826246|NTPC|C|OSM
C-NTPC-OSM-6797913450|莊園街　中央路一段|121.4435761|24.9826637|NTPC|C|OSM
C-NTPC-OSM-1274375926|明德路二段　海山路|121.4490835|24.9826665|NTPC|C|OSM
C-NTPC-OSM-2491474590|安和路三段　永平街|121.5179745|24.9826965|NTPC|C|OSM
C-NTPC-OSM-420238523|中正路　民權路|121.5337654|24.9827344|NTPC|C|OSM
C-NTPC-OSM-413467743|中華路　前方號誌|121.4225065|24.9828508|NTPC|C|OSM
C-NTPC-OSM-3869475555|十四張路　央北二路|121.5265613|24.9828663|NTPC|C|OSM
C-NTPC-OSM-1224155045|寶安街　民權路|121.5419636|24.9829042|NTPC|C|OSM
C-NTPC-OSM-345178346|北新路三段　民權路|121.5413453|24.9829082|NTPC|C|OSM
C-NTPC-OSM-2531692324|民權路　二十張路|121.5405209|24.9829136|NTPC|C|OSM
C-NTPC-OSM-1873975838|華新街　華新街109巷|121.5087015|24.9829178|NTPC|C|OSM
C-NTPC-OSM-412721867|中興路三段　民權路|121.5433590|24.9829251|NTPC|C|OSM
C-NTPC-OSM-1224155164|建國路　民權路|121.5375938|24.9829326|NTPC|C|OSM
C-NTPC-OSM-346117478|中山路二段　大安路|121.4114996|24.9831089|NTPC|C|OSM
C-NTPC-OSM-5116377746|明德路一段　明德路一段70巷|121.4655588|24.9831160|NTPC|C|OSM
C-NTPC-OSM-2077861170|忠孝街　中華路|121.4230582|24.9831284|NTPC|C|OSM
C-NTPC-OSM-2077861171|復興路　中山路二段|121.4137603|24.9832072|NTPC|C|OSM
C-NTPC-OSM-2411763551|中華路　中華路37巷|121.4237156|24.9834605|NTPC|C|OSM
C-NTPC-OSM-1224949924|寶元路一段　民權東街|121.5448630|24.9834706|NTPC|C|OSM
C-NTPC-OSM-2077861172|溪城路　金門街|121.4267509|24.9835594|NTPC|C|OSM
C-NTPC-OSM-1470433676|立雲街　金城路二段242巷|121.4590484|24.9835744|NTPC|C|OSM
C-NTPC-OSM-4420596144|明德路二段　裕生路|121.4466437|24.9836289|NTPC|C|OSM
C-NTPC-OSM-315536154|日和街　中央路一段|121.4439262|24.9836399|NTPC|C|OSM
C-NTPC-OSM-13919704956|新安路　新和街32巷|121.5194068|24.9836494|NTPC|C|OSM
C-NTPC-OSM-2021274278|太平路　樹中街|121.4190360|24.9836907|NTPC|C|OSM
C-NTPC-OSM-2466194933|八德街　東榮街|121.4182310|24.9836947|NTPC|C|OSM
C-NTPC-OSM-1420707372|中華路　水源街|121.4247111|24.9839633|NTPC|C|OSM
C-NTPC-OSM-2653681925|清水路　延吉街|121.4625887|24.9839961|NTPC|C|OSM
